Tiempo (ms),IR,AMB_IR,RED,AMB_RED
10227,60214,558,56760,528
10243,60225,580,56772,543
10260,60228,572,56773,540
10277,60210,559,56759,534
10293,60207,583,56751,534
10310,60203,573,56742,533
10327,60204,554,56757,533
10343,60235,577,56779,539
10360,60245,576,56808,540
10377,60263,561,56825,533
10393,60271,576,56840,539
10410,60285,571,56852,536
10427,60284,553,56859,531
10443,60299,578,56857,531
10460,60304,574,56866,538
10477,60302,565,56849,537
10493,60309,576,56848,536
10510,60292,571,56831,532
10527,60295,555,56837,526
10543,60319,576,56844,535
10560,60326,573,56863,538
10577,60330,566,56866,535
10593,60343,579,56856,531
10610,60348,570,56862,536
10627,60346,561,56875,531
10643,60370,584,56880,540
10660,60380,582,56895,538
10677,60385,566,56900,537
10693,60396,580,56911,534
10710,60396,574,56890,533
10727,60396,559,56911,530
10743,60417,582,56919,536
10760,60428,581,56928,545
10777,60424,572,56916,541
10793,60433,586,56926,543
10810,60411,577,56889,537
10827,60374,569,56858,537
10843,60368,590,56822,541
10860,60360,585,56795,546
10877,60345,569,56779,546
10893,60358,586,56781,547
10910,60363,579,56797,541
10927,60367,569,56802,539
10943,60371,594,56811,543
10960,60362,583,56786,547
10977,60353,578,56763,546
10993,60349,591,56773,549
11010,60353,580,56771,543
11027,60355,568,56805,546
11043,60388,590,56836,546
11060,60400,590,56858,546
11077,60405,565,56889,545
11094,60420,584,56897,542
11110,60434,585,56916,544
11127,60438,571,56934,542
11144,60454,592,56940,547
11159,60463,589,56950,551
11176,60470,590,56958,548
11193,60478,595,56963,553
11209,60483,583,56972,541
11226,60503,588,56983,544
11243,60520,589,57026,548
11259,60534,590,57031,549
11276,60535,592,57047,551
11293,60551,592,57058,550
11309,60565,589,57074,546
11326,60571,585,57101,547
11343,60566,594,57090,554
11359,60560,591,57061,546
11376,60542,593,57051,549
11393,60537,591,57038,552
11409,60535,590,57049,542
11426,60556,586,57061,545
11443,60584,594,57094,552
11459,60595,589,57117,550
11476,60617,597,57143,550
11493,60634,590,57166,552
11509,60646,591,57183,546
11526,60658,592,57192,544
11543,60676,597,57207,555
11559,60679,596,57218,557
11576,60680,597,57215,552
11593,60687,595,57216,555
11609,60694,586,57229,547
11626,60714,593,57248,546
11643,60727,595,57277,557
11659,60743,597,57296,550
11676,60751,593,57300,551
11693,60757,597,57308,547
11709,60757,591,57322,542
11726,60767,591,57302,544
11743,60778,599,57320,557
11759,60770,594,57304,549
11776,60775,599,57308,551
11793,60784,597,57316,551
11809,60775,586,57313,549
11826,60775,588,57317,548
11843,60778,597,57309,563
11859,60780,589,57306,552
11876,60780,587,57314,550
11893,60784,600,57310,553
11909,60769,588,57285,551
11926,60752,588,57285,543
11943,60757,595,57288,553
11959,60764,595,57295,556
11976,60770,593,57309,548
11993,60789,597,57329,544
12009,60801,585,57359,541
12026,60816,585,57376,542
12043,60845,594,57414,551
12059,60858,588,57435,553
12076,60869,589,57453,543
12093,60880,588,57481,546
12109,60881,577,57466,540
12126,60892,586,57491,540
12143,60901,592,57506,550
12160,60911,589,57513,547
12175,60912,590,57519,551
12192,60913,586,57528,548
12209,60912,580,57491,533
12225,60918,589,57524,545
12242,60924,594,57531,551
12259,60926,589,57509,541
12275,60928,591,57530,545
12292,60928,594,57518,548
12309,60931,584,57507,535
12325,60934,587,57528,552
12342,60943,596,57530,550
12359,60942,593,57518,545
12375,60930,588,57518,543
12392,60931,582,57502,545
12409,60917,578,57464,531
12425,60887,584,57438,543
12442,60855,593,57381,547
12459,60813,590,57347,540
12475,60785,586,57310,544
12492,60757,583,57278,540
12509,60750,582,57250,531
12525,60763,582,57275,538
12542,60785,588,57302,550
12559,60810,590,57315,536
12575,60826,586,57351,540
12592,60849,584,57394,539
12609,60874,580,57407,529
12625,60906,584,57454,547
12642,60921,590,57482,543
12659,60947,586,57484,535
12675,60957,586,57510,542
12692,60957,584,57512,536
12709,60963,577,57497,527
12725,60975,581,57515,535
12742,60987,584,57529,540
12759,60996,582,57523,532
12775,61000,584,57517,534
12792,61013,583,57507,539
12809,61007,579,57473,527
12825,61026,577,57462,534
12842,61035,591,57465,541
12859,61037,583,57454,529
12875,61042,582,57469,541
12892,61053,582,57470,543
12909,61050,578,57456,524
12925,61053,583,57469,536
12942,61060,586,57468,539
12959,61047,584,57448,527
12975,61023,584,57417,537
12992,60977,575,57358,538
13009,60932,575,57295,522
13025,60900,580,57254,533
13042,60882,587,57218,539
13059,60875,584,57197,528
13075,60881,585,57194,539
13092,60876,581,57182,539
13109,60871,577,57143,521
13125,60874,577,57159,532
13142,60893,587,57143,541
13159,60890,583,57123,523
13176,60898,586,57140,537
13191,60905,580,57116,535
13208,60909,578,57107,519
13225,60916,580,57135,540
13241,60933,586,57151,533
13258,60933,580,57143,523
13275,60952,583,57163,539
13291,60945,581,57162,533
13308,60952,576,57132,520
13325,60960,580,57171,537
13341,60967,586,57174,543
13358,60978,585,57178,524
13375,60985,577,57194,539
13391,60987,577,57213,536
13408,60993,576,57206,509
13425,61013,579,57232,540
13441,61024,590,57244,546
13458,61028,576,57235,522
13475,61042,582,57256,537
13491,61040,580,57266,530
13508,61041,579,57251,515
13525,61012,576,57212,536
13541,60979,588,57152,539
13558,60924,582,57078,522
13575,60870,578,57029,535
13591,60853,577,56996,537
13608,60853,569,56980,508
13625,60860,588,56987,541
13641,60869,587,56998,544
13658,60871,578,56976,519
13675,60877,580,56976,538
13691,60880,579,56980,533
13708,60877,575,56950,515
13725,60880,577,56966,536
13741,60888,587,56975,539
13758,60894,579,56976,521
13775,60890,583,56989,543
13791,60894,575,56994,538
13808,60894,574,56982,515
13825,60915,579,57015,536
13841,60919,577,57016,539
13858,60924,579,57012,526
13875,60921,582,57026,539
13891,60924,575,57032,538
13908,60919,575,57002,510
13925,60913,582,57003,537
13941,60916,585,56976,540
13958,60882,582,56903,521
13975,60855,583,56864,541
13991,60818,580,56769,540
14008,60775,571,56679,515
14025,60761,577,56636,535
14041,60763,583,56587,533
14058,60726,577,56530,519
14075,60717,578,56515,537
14091,60698,581,56481,539
14108,60688,572,56485,519
14125,60723,576,56565,543
14142,60789,584,56728,540
14158,60850,577,56884,524
14175,60902,578,57024,538
